customer_id,email,first_name,last_name,signup_date,segment,region,city,age,gender,marketing_opt_in,preferred_channel,lifetime_value,total_orders
CUST-00452,customer_00452@email.com,Sarah,Garcia,2020-01-29,Bronze,South,Phoenix,28,M,True,SMS,4606.36,46
CUST-00453,invalid-email,Emily,Garcia,2022-08-30,Platinum,,Chicago,46,M,True,Push,4907.44,28
CUST-00454,customer_00454@email.com,Sarah,Brown,2021-03-14,Bronze,North,Philadelphia,25,Prefer not to say,True,SMS,2504.29,24
CUST-00455,customer_00455@email.com,David,Jones,2023-12-14,Bronze,North,Los Angeles,38,Prefer not to say,True,None,1453.88,39
CUST-00456,customer_00456@email.com,David,Garcia,2024-02-16,Bronze,West,Houston,53,Prefer not to say,True,None,984.49,5
CUST-00457,customer_00457@email.com,Lisa,Garcia,2024-07-01,Bronze,East,Chicago,18,Prefer not to say,True,None,2218.39,43
CUST-00458,customer_00458@email.com,Jane,Smith,2023-10-17,Bronze,South,San Antonio,43,M,True,Email,1850.36,13
CUST-00459,customer_00459@email.com,Sarah,Jones,2021-11-24,Silver,West,Los Angeles,32,Prefer not to say,False,Push,3835.84,50
CUST-00460,customer_00460@email.com,David,Miller,2023-04-06,Silver,West,Philadelphia,48,Prefer not to say,False,Push,779.5,30
CUST-00461,invalid-email,Jane,Williams,2020-08-09,Silver,West,San Diego,32,F,True,Email,3702.1,5
CUST-00462,customer_00462@email.com,John,Johnson,2022-10-17,Bronze,West,Austin,61,Other,True,Push,3128.74,7
CUST-00463,invalid-email,Jane,Garcia,2024-04-05,Bronze,Central,San Diego,68,Prefer not to say,True,Push,3327.36,32
CUST-00464,customer_00464@email.com,David,Jones,2022-10-30,Bronze,East,Dallas,52,M,True,None,4406.62,8
CUST-00465,customer_00465@email.com,Lisa,Williams,2022-02-24,Bronze,West,San Diego,47,M,True,SMS,2805.5,50
CUST-00466,customer_00466@email.com,Mike,Brown,2021-09-12,Bronze,,Chicago,37,Prefer not to say,False,Email,2865.83,32
CUST-00467,customer_00467@email.com,Lisa,Brown,2023-09-13,Silver,Central,Chicago,50,M,False,Push,2498.72,25
CUST-00468,customer_00468@email.com,Emily,Miller,2023-06-17,Bronze,East,Philadelphia,21,M,True,SMS,4192.82,23
CUST-00469,customer_00469@email.com,John,Miller,2024-07-15,Bronze,East,San Antonio,24,Prefer not to say,True,Push,2089.05,4
CUST-00470,customer_00470@email.com,Sarah,Johnson,2023-09-16,Silver,South,Phoenix,55,M,True,Push,616.63,11
CUST-00471,customer_00471@email.com,Emily,Smith,2020-02-10,Bronze,West,San Antonio,54,Prefer not to say,True,Email,3494.99,38
CUST-00472,customer_00472@email.com,Emily,Brown,2020-02-15,Gold,Central,San Antonio,38,M,False,Email,3469.78,14
CUST-00473,customer_00473@email.com,Lisa,Jones,2021-11-19,Gold,East,Chicago,57,Other,True,None,1048.71,41
CUST-00474,customer_00474@email.com,Jane,Miller,2024-05-31,Bronze,Central,Houston,36,Other,True,Push,4981.33,26
CUST-00475,customer_00475@email.com,Sarah,Jones,2024-07-05,Platinum,North,Austin,24,Other,True,Email,2853.82,34
CUST-00476,invalid-email,Chris,Johnson,2022-08-31,Bronze,East,Los Angeles,-1,Other,True,None,3334.11,21
CUST-00477,customer_00477@email.com,Chris,Brown,2021-02-13,Platinum,East,Austin,50,Prefer not to say,True,Email,3157.83,34
CUST-00478,customer_00478@email.com,Lisa,Johnson,2021-01-17,Platinum,West,Phoenix,58,Prefer not to say,True,SMS,1853.16,10
CUST-00479,customer_00479@email.com,Mike,Garcia,2021-05-07,Gold,East,San Antonio,44,Other,True,SMS,4237.54,18
CUST-00480,customer_00480@email.com,David,Garcia,2024-08-13,Bronze,South,Phoenix,61,F,False,SMS,612.11,13
CUST-00481,customer_00481@email.com,Sarah,Miller,2020-02-26,Silver,East,San Diego,49,Prefer not to say,False,Email,1049.85,18
CUST-00482,customer_00482@email.com,John,Williams,2020-10-06,Silver,East,Dallas,29,M,False,Email,323.87,6
CUST-00483,customer_00483@email.com,David,Miller,2021-10-04,Bronze,North,San Antonio,75,Other,True,None,4718.65,47
CUST-00484,customer_00484@email.com,Sarah,Smith,2020-10-14,Gold,Central,Dallas,-1,Other,False,Email,1228.48,8
CUST-00485,customer_00485@email.com,Emily,Williams,2024-05-02,Gold,Central,San Antonio,-1,F,False,SMS,764.18,12
CUST-00486,customer_00486@email.com,David,Brown,2021-03-14,Gold,West,Phoenix,73,M,False,Push,3513.11,8
CUST-00487,customer_00487@email.com,Chris,Brown,2021-10-10,Silver,South,Phoenix,74,F,True,None,3592.57,20
CUST-00488,customer_00488@email.com,John,Miller,2020-02-13,Bronze,North,Houston,34,Prefer not to say,True,Push,4520.63,44
CUST-00489,customer_00489@email.com,Sarah,Miller,2020-09-06,Silver,West,San Antonio,18,Prefer not to say,True,Push,496.74,49
CUST-00490,customer_00490@email.com,David,Johnson,2021-04-27,Silver,South,San Diego,58,Other,False,Email,1406.48,6
CUST-00491,customer_00491@email.com,Lisa,Brown,2024-08-12,Bronze,West,Philadelphia,63,Prefer not to say,True,SMS,3507.49,33
CUST-00492,customer_00492@email.com,Emily,Brown,2020-05-15,Bronze,,Dallas,65,Other,False,Email,3821.78,42
CUST-00493,customer_00493@email.com,Mike,Garcia,2023-08-06,Bronze,West,Chicago,18,Prefer not to say,True,Push,1602.92,6
CUST-00494,customer_00494@email.com,Mike,Johnson,2020-08-14,Bronze,Central,Chicago,72,Prefer not to say,True,None,2417.91,48
CUST-00495,customer_00495@email.com,David,Johnson,2020-09-30,Bronze,Central,Philadelphia,69,Other,True,Email,2101.76,12
CUST-00496,customer_00496@email.com,Chris,Miller,2022-03-16,Silver,Central,Houston,19,M,True,Email,4871.93,13
CUST-00497,customer_00497@email.com,Mike,Smith,2021-06-20,Bronze,West,Austin,45,Other,True,Email,4792.26,11
CUST-00498,customer_00498@email.com,Jane,Smith,2023-03-07,Bronze,Central,San Antonio,67,Prefer not to say,False,Email,1161.2,14
CUST-00499,customer_00499@email.com,David,Williams,2021-01-25,Bronze,,San Antonio,26,Prefer not to say,True,SMS,4976.28,19
CUST-00500,customer_00500@email.com,Sarah,Brown,2024-01-28,Silver,South,San Antonio,68,F,True,Push,4881.83,16
CUST-00501,customer_00501@email.com,Lisa,Johnson,2023-06-19,Gold,East,Austin,61,Prefer not to say,True,Email,2370.96,21
CUST-00502,customer_00502@email.com,Chris,Garcia,2023-11-20,Bronze,South,San Antonio,63,Prefer not to say,True,Email,521.63,4
CUST-00503,customer_00503@email.com,Emily,Johnson,2020-04-16,Bronze,West,Philadelphia,56,M,True,Push,2547.48,25
CUST-00504,customer_00504@email.com,Chris,Garcia,2021-09-11,Gold,East,Chicago,75,M,True,Push,890.84,32
CUST-00505,customer_00505@email.com,Lisa,Johnson,2021-11-25,Bronze,North,Philadelphia,63,Prefer not to say,True,Push,628.37,3
CUST-00506,customer_00506@email.com,Lisa,Miller,2020-09-18,Bronze,East,Philadelphia,45,Other,True,Push,2609.01,28
CUST-00507,customer_00507@email.com,Emily,Garcia,2020-12-03,Silver,West,Chicago,53,Prefer not to say,True,SMS,785.67,15
CUST-00508,customer_00508@email.com,John,Brown,2021-01-10,Bronze,East,Chicago,63,Prefer not to say,False,Email,4976.25,32
CUST-00509,customer_00509@email.com,Lisa,Williams,2020-03-24,Bronze,Central,San Diego,47,Prefer not to say,True,SMS,662.09,6
CUST-00510,customer_00510@email.com,David,Johnson,2021-02-21,Gold,South,Dallas,70,Other,True,Email,2653.78,37
CUST-00511,customer_00511@email.com,Chris,Smith,2021-01-04,Bronze,South,San Diego,61,M,True,Email,1457.19,44
CUST-00512,customer_00512@email.com,Chris,Williams,2020-09-06,Bronze,Central,Los Angeles,71,Other,True,Email,451.26,46
CUST-00513,customer_00513@email.com,Lisa,Brown,2023-09-12,Bronze,East,Austin,60,M,True,Email,3298.06,29
CUST-00514,customer_00514@email.com,Mike,Johnson,2021-10-27,Bronze,North,Phoenix,38,M,True,None,508.13,17
CUST-00515,customer_00515@email.com,Sarah,Miller,2020-12-30,Bronze,West,Los Angeles,-1,F,True,None,3908.49,19
CUST-00516,customer_00516@email.com,Mike,Smith,2023-08-18,Bronze,East,San Diego,69,Prefer not to say,True,SMS,1827.27,7
CUST-00517,customer_00517@email.com,Sarah,Brown,2022-01-22,Gold,West,San Antonio,48,Other,False,Email,3794.63,24
CUST-00518,customer_00518@email.com,Mike,Brown,2023-06-11,Silver,West,Los Angeles,20,Other,False,SMS,3255.67,46
CUST-00519,customer_00519@email.com,Lisa,Jones,2020-11-13,Bronze,Central,Los Angeles,36,Prefer not to say,False,Email,4540.68,31
CUST-00520,customer_00520@email.com,Mike,Johnson,2021-09-07,Bronze,East,Houston,51,Prefer not to say,True,Email,2777.42,3
CUST-00521,customer_00521@email.com,Jane,Jones,2022-11-17,Bronze,West,San Antonio,24,Prefer not to say,True,Push,1311.56,6
CUST-00522,customer_00522@email.com,John,Smith,2024-04-23,Bronze,West,Chicago,68,F,False,Email,462.29,46
CUST-00523,customer_00523@email.com,Emily,Jones,2021-09-01,Bronze,West,San Diego,57,Other,True,SMS,1094.79,6
CUST-00524,customer_00524@email.com,David,Miller,2024-03-09,Silver,North,San Antonio,52,M,True,None,627.56,11
CUST-00525,customer_00525@email.com,Lisa,Brown,2023-09-05,Silver,West,Austin,64,Prefer not to say,True,Push,3468.78,45
CUST-00526,customer_00526@email.com,Chris,Miller,2023-10-14,Platinum,East,Los Angeles,26,F,True,SMS,603.97,2
CUST-00527,customer_00527@email.com,Sarah,Miller,2023-11-26,Silver,North,Houston,48,F,True,None,4218.34,35
CUST-00528,customer_00528@email.com,Jane,Williams,2021-01-25,Bronze,West,Chicago,48,Prefer not to say,True,Email,872.22,10
CUST-00529,customer_00529@email.com,Lisa,Brown,2024-02-22,Silver,West,New York,73,Prefer not to say,True,SMS,1509.42,26
CUST-00530,customer_00530@email.com,Emily,Smith,2020-04-14,Bronze,North,San Antonio,44,Prefer not to say,True,Email,2463.11,32
CUST-00531,customer_00531@email.com,Lisa,Johnson,2022-11-17,Bronze,North,Dallas,19,Prefer not to say,True,Email,1375.85,42
CUST-00532,customer_00532@email.com,Lisa,Smith,2022-05-04,Silver,West,Austin,59,Other,False,None,152.99,19
CUST-00533,customer_00533@email.com,Sarah,Brown,2024-01-27,Bronze,East,San Diego,32,F,True,None,699.23,19
CUST-00534,customer_00534@email.com,Chris,Brown,2024-01-20,Silver,East,San Diego,69,F,True,Push,3468.95,6
CUST-00535,customer_00535@email.com,Lisa,Johnson,2023-09-28,Gold,,Houston,28,Prefer not to say,True,None,4718.12,32
CUST-00536,customer_00536@email.com,Sarah,Johnson,2021-09-13,Gold,Central,New York,19,Other,True,Push,3400.79,12
CUST-00537,customer_00537@email.com,John,Miller,2024-08-22,Bronze,North,Philadelphia,45,M,True,Email,2831.81,32
CUST-00538,customer_00538@email.com,Emily,Miller,2021-06-12,Silver,East,New York,67,Other,True,Email,3546.7,29
CUST-00539,customer_00539@email.com,Lisa,Miller,2024-06-24,Platinum,North,Los Angeles,68,M,True,Email,876.88,8
CUST-00540,customer_00540@email.com,Emily,Johnson,2021-02-24,Silver,East,San Diego,66,Prefer not to say,True,SMS,3253.11,22
CUST-00541,customer_00541@email.com,Mike,Smith,2024-08-04,Silver,South,San Diego,44,M,True,None,1739.53,33
CUST-00542,customer_00542@email.com,Jane,Williams,2020-12-16,Platinum,East,San Antonio,-1,F,True,None,3946.72,9
CUST-00543,customer_00543@email.com,Chris,Brown,2024-06-30,Bronze,West,San Diego,72,Other,True,None,770.64,1
CUST-00544,customer_00544@email.com,Jane,Smith,2024-01-09,Bronze,East,Philadelphia,43,F,False,Email,1996.67,3
CUST-00545,customer_00545@email.com,Mike,Jones,2023-09-14,Silver,North,Dallas,36,Prefer not to say,False,Push,3621.68,21
CUST-00546,customer_00546@email.com,John,Miller,2021-12-05,Silver,East,Dallas,57,F,False,None,3237.2,35
CUST-00547,customer_00547@email.com,Lisa,Garcia,2023-07-02,Bronze,East,San Antonio,67,F,True,Email,233.0,22
CUST-00548,customer_00548@email.com,Mike,Jones,2022-03-09,Bronze,Central,Phoenix,31,M,True,Push,3797.38,11
CUST-00549,invalid-email,John,Miller,2020-02-17,Bronze,Central,Austin,34,F,True,None,4935.43,8
CUST-00550,customer_00550@email.com,John,Miller,2024-02-08,Silver,East,Phoenix,58,Other,True,Email,3794.97,8
CUST-00551,customer_00551@email.com,David,Jones,2022-07-08,Bronze,North,San Diego,39,F,True,Push,1531.05,43
CUST-00552,customer_00552@email.com,Mike,Garcia,2024-05-26,Bronze,West,Dallas,65,F,True,Push,2606.44,13
CUST-00553,customer_00553@email.com,Emily,Brown,2024-08-12,Bronze,North,Chicago,63,Prefer not to say,False,Email,506.63,28
CUST-00554,customer_00554@email.com,Lisa,Johnson,2020-09-23,Bronze,West,Los Angeles,41,Prefer not to say,False,Push,2942.3,41
CUST-00555,customer_00555@email.com,Lisa,Garcia,2022-05-17,Bronze,West,San Antonio,70,F,True,SMS,2449.58,30
CUST-00556,customer_00556@email.com,Jane,Garcia,2020-09-21,Bronze,South,San Diego,48,M,True,Push,4612.4,8
CUST-00557,customer_00557@email.com,Chris,Smith,2023-05-17,Silver,North,Philadelphia,54,Other,True,SMS,632.82,20
CUST-00558,customer_00558@email.com,David,Williams,2022-02-05,Silver,,New York,68,F,True,None,290.82,20
CUST-00559,customer_00559@email.com,Sarah,Johnson,2021-08-03,Bronze,West,New York,25,Other,True,Email,2117.0,37
CUST-00560,customer_00560@email.com,Lisa,Williams,2021-09-26,Bronze,West,San Diego,71,F,True,None,3820.31,43
CUST-00561,customer_00561@email.com,Mike,Miller,2022-07-08,Gold,East,Los Angeles,69,Prefer not to say,False,SMS,4506.21,22
CUST-00562,customer_00562@email.com,John,Garcia,2023-01-12,Bronze,West,Phoenix,59,M,True,Email,2881.37,50
CUST-00563,customer_00563@email.com,David,Jones,2023-12-19,Platinum,North,Dallas,23,F,True,SMS,3765.26,33
CUST-00564,customer_00564@email.com,Jane,Garcia,2020-02-08,Bronze,Central,Chicago,19,Other,True,SMS,4156.97,38
CUST-00565,customer_00565@email.com,Jane,Miller,2022-06-28,Bronze,Central,Austin,38,Prefer not to say,True,None,4316.77,2
CUST-00566,customer_00566@email.com,Chris,Johnson,2021-11-27,Bronze,West,New York,73,Other,False,Push,500.57,7
CUST-00567,invalid-email,Mike,Williams,2023-01-14,Bronze,South,Chicago,34,M,True,Push,4763.22,44
CUST-00568,customer_00568@email.com,John,Jones,2020-12-12,Bronze,East,Chicago,19,M,True,None,538.78,10
CUST-00569,customer_00569@email.com,Emily,Williams,2022-04-25,Bronze,West,Los Angeles,21,F,True,SMS,2490.25,49
CUST-00570,customer_00570@email.com,Chris,Smith,2022-10-30,Gold,East,New York,38,Prefer not to say,False,Email,2446.65,27
CUST-00571,customer_00571@email.com,Sarah,Smith,2023-07-21,Bronze,East,Dallas,55,M,True,SMS,1557.83,27
CUST-00572,customer_00572@email.com,Jane,Miller,2022-07-02,Gold,Central,Houston,-1,F,True,SMS,3921.02,35
CUST-00573,customer_00573@email.com,Lisa,Smith,2022-05-17,Bronze,North,San Diego,71,Other,True,Email,347.87,31
CUST-00574,customer_00574@email.com,David,Miller,2021-07-13,Gold,West,Philadelphia,71,F,True,Email,849.01,35
CUST-00575,customer_00575@email.com,Jane,Williams,2023-02-27,Gold,North,San Antonio,62,M,True,Push,4397.48,14
CUST-00576,customer_00576@email.com,Emily,Garcia,2023-06-04,Bronze,East,Phoenix,66,Prefer not to say,True,SMS,3328.27,21
CUST-00577,customer_00577@email.com,Sarah,Brown,2021-11-30,Silver,Central,Philadelphia,19,F,True,None,71.18,1
CUST-00578,customer_00578@email.com,Mike,Brown,2023-10-09,Bronze,Central,San Diego,66,Prefer not to say,True,Email,2716.31,43
CUST-00579,customer_00579@email.com,Jane,Williams,2022-06-30,Bronze,West,Austin,40,Prefer not to say,True,Email,667.58,24
CUST-00580,customer_00580@email.com,Lisa,Smith,2021-01-30,Silver,South,New York,66,Other,True,SMS,495.33,40
CUST-00581,customer_00581@email.com,David,Miller,2023-07-04,Silver,South,Houston,49,Other,True,Push,2489.55,46
CUST-00582,customer_00582@email.com,Sarah,Smith,2023-12-18,Silver,South,San Antonio,25,Other,False,SMS,2781.34,43
CUST-00583,customer_00583@email.com,Mike,Smith,2024-02-22,Bronze,Central,Chicago,65,M,True,Push,4671.14,15
CUST-00584,customer_00584@email.com,David,Johnson,2022-12-07,Bronze,North,Dallas,57,Other,False,Email,4692.56,42
CUST-00585,invalid-email,John,Miller,2023-10-10,Bronze,East,San Antonio,72,Prefer not to say,True,Email,3416.86,30
CUST-00586,customer_00586@email.com,Emily,Jones,2022-10-11,Bronze,North,Houston,21,Other,False,None,1615.4,26
CUST-00587,customer_00587@email.com,Emily,Smith,2021-02-02,Bronze,Central,New York,65,F,False,Email,4589.13,13
CUST-00588,customer_00588@email.com,Emily,Williams,2020-12-02,Bronze,North,Los Angeles,19,Prefer not to say,False,Email,2983.03,41
CUST-00589,customer_00589@email.com,David,Johnson,2021-11-15,Silver,North,San Diego,33,Other,True,Push,2622.39,16
CUST-00590,customer_00590@email.com,Lisa,Miller,2020-05-29,Bronze,North,San Diego,55,M,True,Email,4587.74,25
CUST-00591,customer_00591@email.com,Jane,Miller,2021-10-03,Bronze,South,New York,69,Prefer not to say,True,Push,3073.16,28
CUST-00592,customer_00592@email.com,Jane,Garcia,2020-05-14,Bronze,North,Dallas,-1,Other,False,None,524.36,49
CUST-00593,customer_00593@email.com,Sarah,Miller,2022-04-21,Silver,Central,Austin,18,Prefer not to say,False,None,3986.07,40
CUST-00594,customer_00594@email.com,Jane,Williams,2023-06-22,Bronze,North,San Diego,51,Other,True,Email,558.31,39
CUST-00595,customer_00595@email.com,Jane,Jones,2023-12-31,Bronze,South,Austin,26,Other,True,None,2432.93,40
CUST-00596,customer_00596@email.com,Mike,Johnson,2022-06-29,Bronze,South,New York,21,F,True,None,2589.97,42
CUST-00597,customer_00597@email.com,Emily,Williams,2024-03-24,Bronze,Central,Dallas,67,F,True,None,1577.94,22
CUST-00598,customer_00598@email.com,Emily,Smith,2021-08-19,Silver,Central,Austin,60,F,True,SMS,2560.18,36
CUST-00599,customer_00599@email.com,Chris,Williams,2020-04-21,Bronze,South,Houston,58,F,True,Push,987.31,31
CUST-00600,customer_00600@email.com,Lisa,Jones,2023-11-23,Bronze,East,Austin,54,Other,True,None,1676.66,7
CUST-00601,invalid-email,John,Brown,2022-07-19,Silver,South,New York,58,F,True,None,3138.4,16
CUST-00602,customer_00602@email.com,Emily,Miller,2022-09-11,Silver,West,Houston,43,F,True,Push,98.97,23
CUST-00603,customer_00603@email.com,Jane,Johnson,2020-03-02,Bronze,East,San Diego,30,Other,True,Email,1035.66,19
CUST-00604,customer_00604@email.com,Sarah,Williams,2020-12-22,Bronze,South,Philadelphia,72,F,True,SMS,156.39,17
CUST-00605,customer_00605@email.com,John,Miller,2020-07-26,Bronze,South,San Antonio,59,M,True,SMS,1560.11,16
CUST-00606,customer_00606@email.com,Emily,Garcia,2022-01-27,Bronze,South,Dallas,69,Prefer not to say,True,Email,764.94,9
CUST-00607,customer_00607@email.com,Sarah,Johnson,2024-06-15,Bronze,Central,San Antonio,62,Other,True,None,4886.06,16
CUST-00608,customer_00608@email.com,Sarah,Miller,2020-04-04,Gold,Central,Phoenix,68,F,True,SMS,313.63,18
CUST-00609,customer_00609@email.com,Lisa,Johnson,2020-09-15,Bronze,North,San Diego,68,M,True,None,3768.97,42
CUST-00610,customer_00610@email.com,Emily,Brown,2024-03-18,Silver,Central,San Diego,29,Other,True,None,3592.47,32
CUST-00611,customer_00611@email.com,David,Jones,2022-08-28,Gold,West,Austin,59,M,True,SMS,4479.68,29
CUST-00612,customer_00612@email.com,Chris,Johnson,2021-04-25,Bronze,East,San Antonio,74,Prefer not to say,True,Push,1309.92,6
CUST-00613,customer_00613@email.com,Jane,Williams,2020-10-02,Gold,West,Dallas,40,F,True,None,2585.7,22
CUST-00614,customer_00614@email.com,Lisa,Brown,2022-05-22,Platinum,West,San Antonio,41,Prefer not to say,True,Push,1942.74,12
CUST-00615,customer_00615@email.com,Sarah,Williams,2022-06-23,Silver,North,Philadelphia,75,M,True,Email,3940.07,15
CUST-00616,customer_00616@email.com,Jane,Smith,2020-07-20,Bronze,East,New York,52,F,True,SMS,3391.78,17
CUST-00617,customer_00617@email.com,David,Johnson,2021-09-11,Gold,Central,Chicago,72,Other,True,Push,1445.13,23
CUST-00618,customer_00618@email.com,Chris,Brown,2024-05-22,Silver,Central,New York,48,F,False,SMS,1173.29,48
CUST-00619,customer_00619@email.com,Lisa,Johnson,2021-03-05,Silver,Central,Austin,68,Prefer not to say,False,Push,3969.98,21
CUST-00620,customer_00620@email.com,Chris,Miller,2021-01-19,Gold,West,Houston,46,Prefer not to say,True,Push,737.8,9
CUST-00621,customer_00621@email.com,John,Brown,2021-09-17,Silver,East,Philadelphia,32,Prefer not to say,False,None,3826.07,45
CUST-00622,customer_00622@email.com,David,Williams,2023-01-06,Silver,Central,New York,54,M,True,SMS,4887.35,22
CUST-00623,customer_00623@email.com,Chris,Brown,2023-03-09,Bronze,South,San Antonio,22,Prefer not to say,True,None,587.76,37
CUST-00624,customer_00624@email.com,David,Smith,2022-07-13,Silver,South,Los Angeles,61,F,True,None,182.85,13
CUST-00625,customer_00625@email.com,Chris,Williams,2020-05-22,Gold,South,Houston,36,M,False,Email,1874.83,1
CUST-00626,customer_00626@email.com,Emily,Miller,2020-12-17,Silver,West,San Antonio,28,M,True,None,2417.34,5
CUST-00627,customer_00627@email.com,Sarah,Johnson,2022-03-07,Gold,South,Phoenix,45,Prefer not to say,True,Push,2958.09,33
CUST-00628,customer_00628@email.com,Lisa,Williams,2024-01-07,Bronze,South,New York,27,Prefer not to say,True,None,3044.0,16
CUST-00629,customer_00629@email.com,Emily,Jones,2022-12-12,Bronze,West,San Diego,47,M,True,Push,3249.18,30
CUST-00630,customer_00630@email.com,David,Brown,2021-12-11,Bronze,Central,Chicago,44,F,True,None,2316.25,43
CUST-00631,customer_00631@email.com,Jane,Brown,2021-01-10,Bronze,North,Houston,74,F,True,Push,3349.95,5
CUST-00632,customer_00632@email.com,Sarah,Brown,2023-11-30,Bronze,West,Dallas,25,Other,True,Email,2546.75,50
CUST-00633,customer_00633@email.com,Chris,Brown,2021-10-29,Bronze,South,Phoenix,31,M,False,Email,412.32,45
CUST-00634,customer_00634@email.com,Lisa,Brown,2023-10-15,Silver,East,San Antonio,72,F,False,Email,103.15,8
CUST-00635,customer_00635@email.com,Mike,Williams,2023-12-23,Gold,West,San Diego,47,M,True,SMS,3582.23,29
CUST-00636,customer_00636@email.com,Lisa,Miller,2020-10-14,Bronze,East,Chicago,28,M,True,SMS,1506.02,35
CUST-00637,customer_00637@email.com,Chris,Johnson,2024-02-27,Bronze,North,New York,61,Other,True,None,1822.53,14
CUST-00638,customer_00638@email.com,John,Garcia,2024-01-03,Platinum,Central,Houston,46,M,True,None,3467.22,29
CUST-00639,customer_00639@email.com,John,Smith,2020-04-17,Gold,West,Houston,33,Other,True,SMS,502.36,27
CUST-00640,customer_00640@email.com,John,Williams,2020-02-27,Gold,South,Los Angeles,32,M,True,SMS,267.86,33
CUST-00641,customer_00641@email.com,Emily,Williams,2020-08-08,Bronze,Central,Houston,57,F,False,None,647.98,14
CUST-00642,customer_00642@email.com,Emily,Williams,2020-08-04,Silver,South,New York,43,Other,True,None,1103.2,15
CUST-00643,customer_00643@email.com,David,Garcia,2020-05-15,Bronze,Central,Philadelphia,20,M,True,None,1542.59,39
CUST-00644,customer_00644@email.com,Jane,Garcia,2022-10-20,Silver,Central,Austin,28,Other,True,Push,4908.01,45
CUST-00645,customer_00645@email.com,Mike,Williams,2022-03-06,Bronze,South,Philadelphia,72,Prefer not to say,True,Push,137.36,38
CUST-00646,customer_00646@email.com,Chris,Jones,2022-07-08,Silver,South,Dallas,55,M,True,Email,3100.93,8
CUST-00647,customer_00647@email.com,Sarah,Garcia,2021-09-24,Bronze,West,Houston,57,M,True,SMS,1903.89,19
CUST-00648,customer_00648@email.com,Mike,Brown,2021-02-17,Gold,South,New York,33,Prefer not to say,True,SMS,1426.73,42
CUST-00649,customer_00649@email.com,John,Jones,2024-05-30,Bronze,,Phoenix,66,M,True,Push,1746.51,14
CUST-00650,customer_00650@email.com,John,Garcia,2023-01-09,Bronze,South,Houston,56,Prefer not to say,True,SMS,2239.69,1
CUST-00651,customer_00651@email.com,Lisa,Smith,2020-05-12,Gold,South,New York,58,F,True,SMS,504.21,38
CUST-00652,customer_00652@email.com,Sarah,Johnson,2023-01-29,Silver,Central,Los Angeles,45,Prefer not to say,True,SMS,3622.29,16
CUST-00653,customer_00653@email.com,Mike,Jones,2022-05-18,Bronze,South,Phoenix,36,Prefer not to say,True,Push,4319.01,31
CUST-00654,customer_00654@email.com,Emily,Brown,2020-06-12,Bronze,West,Chicago,48,Prefer not to say,False,None,3813.61,31
CUST-00655,customer_00655@email.com,Chris,Brown,2020-02-10,Bronze,North,Phoenix,56,F,True,Push,1933.23,20
CUST-00656,customer_00656@email.com,David,Brown,2022-07-17,Bronze,Central,Austin,-1,M,True,SMS,3588.57,13
CUST-00657,customer_00657@email.com,Sarah,Smith,2020-11-12,Bronze,North,Dallas,64,Other,False,None,4632.17,26
CUST-00658,customer_00658@email.com,Emily,Brown,2024-02-29,Gold,West,Phoenix,59,M,False,Email,4962.74,8
CUST-00659,customer_00659@email.com,Mike,Johnson,2022-02-27,Silver,West,Phoenix,67,Other,False,Push,3497.45,42
CUST-00660,customer_00660@email.com,Chris,Garcia,2022-02-28,Gold,South,Houston,48,M,True,Email,3502.48,42
CUST-00661,customer_00661@email.com,David,Jones,2020-10-29,Bronze,West,Chicago,34,F,True,Email,627.82,6
CUST-00662,customer_00662@email.com,Chris,Brown,2023-08-12,Bronze,Central,Los Angeles,51,F,False,SMS,4157.26,17
CUST-00663,customer_00663@email.com,David,Jones,2023-11-17,Gold,Central,San Antonio,55,Other,False,Email,590.91,37
CUST-00664,customer_00664@email.com,Emily,Miller,2024-05-09,Bronze,South,Phoenix,65,F,False,Push,81.78,11
CUST-00665,customer_00665@email.com,Lisa,Smith,2024-07-29,Bronze,North,Los Angeles,67,Prefer not to say,False,Push,3678.56,11
CUST-00666,customer_00666@email.com,Emily,Johnson,2020-12-27,Bronze,South,Houston,49,F,True,None,2857.11,14
CUST-00667,customer_00667@email.com,Sarah,Smith,2021-01-15,Bronze,South,Houston,34,Prefer not to say,False,Email,4348.39,11
CUST-00668,customer_00668@email.com,David,Smith,2020-06-12,Bronze,West,Los Angeles,35,M,True,Email,2948.95,31
CUST-00669,customer_00669@email.com,Jane,Smith,2022-09-20,Silver,North,Phoenix,66,M,True,Email,1094.79,1
CUST-00670,customer_00670@email.com,David,Brown,2022-02-08,Bronze,West,Philadelphia,56,Prefer not to say,True,Push,3425.21,22
CUST-00671,customer_00671@email.com,Sarah,Williams,2021-10-07,Bronze,West,San Antonio,57,M,True,Push,4041.04,1
CUST-00672,customer_00672@email.com,Chris,Garcia,2022-07-24,Platinum,South,New York,56,M,True,SMS,1873.73,40
CUST-00673,customer_00673@email.com,Lisa,Jones,2023-11-06,Bronze,West,Houston,18,Other,True,Push,4373.5,48
CUST-00674,customer_00674@email.com,Lisa,Johnson,2021-10-28,Gold,Central,San Diego,43,M,True,None,4698.47,31
CUST-00675,customer_00675@email.com,Jane,Garcia,2023-09-10,Silver,West,Phoenix,56,F,True,Email,682.91,6
CUST-00676,customer_00676@email.com,Lisa,Johnson,2021-09-09,Bronze,West,Los Angeles,48,F,True,SMS,893.64,43
